Time(ms),MCB1,MCB2,DATA1,DATA2
2015.0,-58.17254901960784,-0.9333333333333336,-55.6,-3.82745098039216
2024.0,-58.17254901960784,-0.9333333333333336,-54.2065359477124,-5.43529411764706
2035.0,-56.56470588235294,-4.149019607843137,-52.8130718954249,-6.61437908496732
2045.0,-54.31372549019608,-6.721568627450981,-51.7411764705882,-7.90065359477124
2054.0,-53.02745098039216,-7.686274509803923,-50.883660130719,-8.65098039215686
2064.0,-51.41960784313726,-7.686274509803923,-49.5973856209151,-9.61568627450981
2074.0,-50.77647058823529,-7.686274509803923,-48.6326797385621,-10.79477124183
2084.0,-49.490196078431374,-8.329411764705881,-47.8823529411765,-11.5450980392157
2093.0,-48.52549019607843,-10.580392156862747,-46.8104575163398,-12.6169934640523
2102.0,-47.56078431372549,-12.50980392156863,-45.8457516339869,-14.0104575163399
2112.0,-46.59607843137255,-14.117647058823529,-44.7738562091503,-14.7607843137255
2122.0,-45.63137254901961,-14.439215686274508,-43.916339869281,-15.4039215686275
2132.0,-44.666666666666664,-14.439215686274508,-42.9516339869281,-16.3686274509804
2142.0,-43.70196078431373,-14.439215686274508,-42.0941176470588,-17.440522875817
2152.0,-42.73725490196078,-15.40392156862745,-41.0222222222222,-19.0483660130719
2161.0,-41.772549019607844,-17.654901960784315,-40.0575163398693,-19.3699346405229
2171.0,-40.48627450980392,-19.584313725490198,-39.0928104575163,-20.3346405228758
2181.0,-39.52156862745098,-20.54901960784314,-38.1281045751634,-21.2993464052288
2191.0,-38.55686274509804,-20.870588235294118,-37.2705882352941,-22.2640522875817
2201.0,-37.91372549019608,-21.192156862745097,-36.1986928104575,-23.443137254902
2210.0,-36.949019607843134,-21.192156862745097,-35.3411764705882,-24.0862745098039
2220.0,-35.984313725490196,-22.15686274509804,-34.3764705882353,-25.0509803921569
2230.0,-35.01960784313726,-24.4078431372549,-33.4117647058824,-26.1228758169935
2240.0,-34.05490196078431,-26.337254901960783,-32.4470588235294,-27.0875816993464
2250.0,-33.090196078431376,-27.623529411764707,-31.5895424836602,-27.9450980392157
2259.0,-31.80392156862745,-27.945098039215686,-30.5176470588235,-29.0169934640523
2269.0,-30.839215686274507,-27.945098039215686,-29.5529411764706,-30.0888888888889
2279.0,-29.87450980392157,-27.945098039215686,-28.5882352941176,-31.0535947712418
2289.0,-29.23137254901961,-28.588235294117645,-27.6235294117647,-32.0183006535948
2299.0,-28.266666666666666,-30.839215686274507,-26.3372549019608,-32.9830065359477
2309.0,-27.301960784313728,-33.090196078431376,-25.5869281045752,-33.9477124183006
2318.0,-26.015686274509804,-35.01960784313726,-24.7294117647059,-34.80522875817
2328.0,-25.050980392156866,-35.01960784313726,-23.7647058823529,-35.7699346405229
2338.0,-24.08627450980392,-35.01960784313726,-22.9071895424837,-36.7346405228758
2348.0,-23.121568627450984,-35.01960784313726,-21.9424836601307,-37.6993464052288
2358.0,-22.15686274509804,-35.34117647058824,-20.9777777777778,-38.6640522875817
2367.0,-21.192156862745097,-36.949019607843134,-20.0130718954249,-39.521568627451
2377.0,-20.227450980392156,-39.2,-18.9411764705882,-40.4862745098039
2387.0,-19.262745098039215,-41.129411764705885,-18.083660130719,-42.0941176470588
2397.0,-18.298039215686273,-42.73725490196078,-17.2261437908497,-42.4156862745098
2407.0,-17.333333333333332,-42.73725490196078,-16.1542483660131,-43.1660130718954
2417.0,-16.36862745098039,-42.73725490196078,-15.1895424836602,-44.0235294117647
2426.0,-15.725490196078432,-42.73725490196078,-14.1176470588235,-45.202614379085
2436.0,-14.439215686274508,-42.73725490196078,-13.2601307189543,-46.2745098039216
2446.0,-13.474509803921567,-44.666666666666664,-12.4026143790849,-47.1320261437908
2456.0,-12.50980392156863,-46.917647058823526,-11.437908496732,-48.2039215686275
2466.0,-11.545098039215688,-49.168627450980395,-10.4732026143791,-49.0614379084967
2475.0,-10.901960784313726,-50.13333333333333,-9.50849673202615,-50.1333333333333
2485.0,-9.615686274509805,-50.13333333333333,-8.43660130718954,-51.3124183006536
2495.0,-8.650980392156864,-50.13333333333333,-7.4718954248366,-52.0627450980392
2505.0,-8.007843137254902,-50.13333333333333,-6.61437908496732,-53.1346405228758
2515.0,-6.721568627450981,-51.41960784313726,-5.64967320261438,-53.9921568627451
2524.0,-5.75686274509804,-53.34901960784314,-4.68496732026144,-54.8496732026144
2534.0,-5.113725490196078,-55.27843137254902,-3.7202614379085,-55.7071895424837
2545.0,-3.8274509803921575,-56.24313725490197,-2.86274509803922,-56.8862745098039
2554.0,-2.862745098039216,-56.56470588235294,-2.11241830065359,-57.8509803921569
2564.0,-1.5764705882352938,-56.56470588235294,-2.00522875816993,-58.0653594771242
2573.0,-1.2549019607843146,-57.2078431372549,-1.89803921568627,-58.0653594771242
2583.0,-1.2549019607843146,-57.529411764705884,-2.6483660130719,-57.3150326797386
2593.0,-1.2549019607843146,-57.529411764705884,-4.57777777777778,-54.956862745098
2603.0,-1.5764705882352938,-57.2078431372549,-6.82875816993464,-52.4915032679739
