Time(ms),MCB1,MCB2,DATA1,DATA2
2275.0,-29.23137254901961,-30.19607843137255,-28.5882352941176,-31.0535947712418
2283.0,-28.266666666666666,-31.160784313725493,-27.6235294117647,-32.0183006535948
2293.0,-27.301960784313728,-32.12549019607843,-26.3372549019608,-32.9830065359477
2304.0,-26.337254901960783,-33.090196078431376,-25.5869281045752,-33.9477124183006
2313.0,-25.372549019607845,-34.05490196078431,-24.7294117647059,-34.80522875817
2324.0,-24.4078431372549,-35.01960784313726,-23.7647058823529,-35.7699346405229
2334.0,-23.443137254901963,-35.984313725490196,-22.9071895424837,-36.7346405228758
2345.0,-22.478431372549018,-36.949019607843134,-21.9424836601307,-37.6993464052288
2355.0,-21.51372549019608,-37.91372549019608,-20.9777777777778,-38.6640522875817
2364.0,-20.227450980392156,-38.87843137254902,-20.0130718954249,-39.521568627451
2374.0,-19.584313725490198,-39.84313725490196,-18.9411764705882,-40.4862745098039
2384.0,-18.619607843137256,-40.8078431372549,-18.083660130719,-42.0941176470588
2394.0,-17.654901960784315,-41.772549019607844,-17.2261437908497,-42.4156862745098
2403.0,-16.690196078431374,-42.73725490196078,-16.1542483660131,-43.1660130718954
2413.0,-15.725490196078432,-43.70196078431373,-15.1895424836602,-44.0235294117647
2423.0,-14.760784313725491,-44.345098039215685,-14.1176470588235,-45.202614379085
2433.0,-13.474509803921567,-45.63137254901961,-13.2601307189543,-46.2745098039216
2442.0,-12.50980392156863,-46.59607843137255,-12.4026143790849,-47.1320261437908
2452.0,-11.866666666666667,-47.56078431372549,-11.437908496732,-48.2039215686275
2461.0,-10.901960784313726,-48.52549019607843,-10.4732026143791,-49.0614379084967
2471.0,-9.615686274509805,-49.490196078431374,-9.50849673202615,-50.1333333333333
2481.0,-8.650980392156864,-50.45490196078431,-8.43660130718954,-51.3124183006536
2491.0,-7.686274509803923,-51.41960784313726,-7.4718954248366,-52.0627450980392
2500.0,-7.043137254901961,-52.384313725490195,-6.61437908496732,-53.1346405228758
2510.0,-5.75686274509804,-53.34901960784314,-5.64967320261438,-53.9921568627451
2520.0,-4.792156862745099,-54.31372549019608,-4.68496732026144,-54.8496732026144
2530.0,-4.149019607843137,-54.956862745098036,-3.7202614379085,-55.7071895424837
2540.0,-2.862745098039216,-55.92156862745098,-2.86274509803922,-56.8862745098039
2550.0,-1.8980392156862749,-56.56470588235294,-2.11241830065359,-57.8509803921569
2561.0,-1.5764705882352938,-57.2078431372549,-2.00522875816993,-58.0653594771242
2571.0,-1.2549019607843146,-57.2078431372549,-1.89803921568627,-58.0653594771242
2581.0,-1.2549019607843146,-57.2078431372549,-2.6483660130719,-57.3150326797386
2589.0,-1.5764705882352938,-57.2078431372549,-4.57777777777778,-54.956862745098
2599.0,-4.149019607843137,-56.24313725490197,-6.82875816993464,-52.4915032679739
2608.0,-7.043137254901961,-54.31372549019608,-9.18692810457516,-49.918954248366
2618.0,-9.937254901960785,-51.09803921568628,-11.3307189542484,-47.4535947712418
2628.0,-12.188235294117646,-48.52549019607843,-13.6888888888889,-45.0954248366013
2638.0,-14.760784313725491,-45.95294117647059,-16.0470588235294,-42.6300653594771
2648.0,-17.011764705882353,-43.38039215686275,-18.083660130719,-40.4862745098039
2659.0,-19.262745098039215,-40.8078431372549,-20.1202614379085,-38.4496732026144
2669.0,-21.192156862745097,-38.55686274509804,-22.2640522875817,-36.5202614379085
2677.0,-23.121568627450984,-36.305882352941175,-24.4078431372549,-34.5908496732026
